month,tag,heat,content
11,496,895.7,志愿行动青年力量万大学生用社会实践回报社会以志愿精神服务国家月日我们和
11,497,3622.2000000000003,听完歌早点休息明天又是愉快的周五了
11,498,1277.2,即兴花式上演赛马网友我是跪着看的
11,499,1239.0,注意遇到这些行为举报最高奖励万元近日全国扫黄打非工作小组办公室财政部国家新闻出版署国家版权局四部门联合修订并发布新的扫黄打非工作举报奖励办法将从月日起施行其中对举报非法出版活动的最高奖励可达万元对举报涉及危害未成年人身心健康危害社会
11,500,1517.6000000000001,那些劝我吸大麻的人请在年滚出我的生活
11,501,493.2,大自然的声音来听这首鸟的奏鸣曲天津的护鸟志愿者们发现随着国家对生态环境越来越重视各种法规对鸟生态的保护越来越完善天津的鸟的种类和数量都在逐年增加他们用观鸟护鸟时采集到的音画素材谱写了一首鸟的奏鸣曲为志愿者点赞
11,502,525.1,行人闯红灯被抓拍曝光反告交警侵犯名誉权法院驳回不存在侵权年月江苏盐城交警支队官方微信曝光市区闯红灯的余名行人照片当事人韩某周某看到后认为名誉权被侵犯提起上诉盐城中院近日作出终审判决交警用于宣传警示公众不侵害名誉权
11,503,1356.8,午饭时间到啦来和团团分享你的午餐鸭
11,504,1152.9,全国首个天津立法治理校园欺凌月日天津市第十七届人大常委会第六次会议审议通过天津市预防和治理校园欺凌若干规定自公布之日起施行这是我国首部规范校园欺凌预防和治理的地方性法规是解决校园欺凌问题的重要法治保障
11,504,992.6,广东发校园欺凌治理方案起侮辱性绰号也属欺凌广东省十三部门联合印发关于校园欺凌的实施办法对校园欺凌的分类预防治理等问题做出明确规定其中给他人起侮辱性绰号在社交媒体发表贬低或侮辱他人人格言论等行为也属欺凌事件广东省教育厅
11,505,1277.6,周五到啦来和团团分享一下你周末的安排吧
11,506,1811.3,早安早安早安早安早安早安天气越来越冷啦大家早注意保暖哦今天你穿秋裤了吗
11,507,495.5,你说我胖真的不是我能吃可能只是因为小时候没睡够日前我国学者开展的一项针对到岁儿童青少年随访长达年的代谢综合征研究结果在权威国际期刊发表研究发现儿童的肥胖和超重与睡眠密切相关这口锅你认为如何
11,507,417.0,为什么会胖的这个疑团竟然被解开了我国学者开展的一项针对到岁儿童青少年随访长达十年的代谢综合征研究结果日前在权威国际期刊发表这项研究发现儿童的肥胖和超重与睡眠密切相关儿童尤其是岁以下者的睡眠时间应至少保持在小时以上儿童青少年时期睡眠不好成人后也更容
11,508,405.8,超帅国产彩虹无人机展示空中打击中国航天科工研发的彩虹无人机首次公开亮相就吸引了各国媒体关注彩虹无人机是我国研发的中高端无人机能够挂载枚空地导弹是目前载弹量最多的无人机之一且拥有精准空对地打击能力据悉彩虹将于近期亮相珠海航展
11,509,2435.0,全程高能武大靖破世界纪录夺冠短道世界杯美国盐湖城站在刚刚结束的男子米决赛里中国名将表现惊艳他全程领滑并以秒的成绩打破了自己保持的世界纪录为中国队夺取本站比赛的首枚金牌的同时也令自己在本赛季米豪取三连冠
11,510,579.8000000000001,关注这些小细节生活更健康午晚餐吃够分钟想发火忍耐秒蹲分钟马步醒后躺分钟再起床牙要刷够分钟炒完菜油烟机再开分钟每天做家务分钟傻笑让血液循环增速握握爱人手压力少一半
11,511,1625.3,世界上真的有守护和平的雷神吗如果你去询问一个电影迷他会给你讲一个超级英雄但他们只存在于电影中吗并不正如托尔斯泰所说英雄主义是在于为信仰和真理而牺牲自己这位目缠纱布的英雄为了坚守自己的信仰牺牲了太多他理应被铭记请看
11,512,1202.6,伦敦将竖华表纪念一战中国劳工没有他们协约国或战败一座米高的华表石碑正在中国进行制作一旦完工它将在伦敦竖起纪念在第一次世界大战的西方前线服役的成千上万的中国人一战期间约有万华人劳工加入英法联盟另有万加入了俄罗斯人的队伍中国战时劳工与他们在欧洲的西方兄弟
11,513,714.2,你是否常年多油多辣无肉不欢周日的中午做点好吃的素菜犒劳下自己道美味素菜制作方法你最中意哪个
11,514,487.0,教育部校外培训机构将实现全国联网查询和监管近日教育部开发的全国中小学生校外培训机构管理服务平台即将上线全国中小学生校外培训机构有望通过互联网平台实现联网查询教育部表示校外培训机构专项治理到了整改攻坚阶段各级教育部门要充分利用现代信息技术按时完成专项治理整改任务
11,515,1138.0,特种兵里的王牌战队狙击手中的世界冠军次一等功个世界冠军只要有机会我愿永远做一枚上膛的子弹随时准备迎接下一场战斗是他的人生格言狙王是国外同行对他的评价中国特种兵王牌战队猎鹰狙击手王占军告诉你中国狙王是如何炼成的
11,516,759.5999999999999,块金牌项世界纪录举重世锦赛捷报频传昨天年世界举重锦标赛女子公斤级的较量中陈桂明以公斤获挺举冠军创挺举世界纪录在男子公斤级争夺中谌利军以公斤和公斤获挺举和总成绩双冠公斤的总成绩还创造了该项目新的世界纪录黄闽豪则以
11,517,708.3,儿时家贫受过帮助男子年来送万份免费爱心粥给环卫工孤寡老人河南焦作的金保彦和朋友开办了爱心粥屋每天清晨点半起床做饭年来为环卫工孤寡老人免费送爱心粥万份他说自己儿时家庭贫困加上母亲生病受到村里人帮助便想用这种方式回报社会
11,518,1763.4,的哥高峰逆行救乘客快走快走钱算了月日深圳的哥刘师傅被几名市民拦下一个岁孩子突发急病由于情况紧急刘师傅当下决定逆行抄近路并报警备案用最快的时间将孩子成功送医下车时刘师傅挥手道快走快走钱算了因抢救及时小孩并无大碍
11,519,446.30000000000007,多首曲目下架音集协称删除未获授权作品近日发公告通知设备和系统服务商及经营者删除非音集协管理的部分作品称本次通知删除的多首歌曲除了极少几首流行曲目外大部分年代久远点击率不高对曲库的广泛性的基数影响有限
11,520,1024.9,这些动画片你认出多少部哪吒闹海铁臂阿童木三个和尚鼹鼠的故事天书奇谭黑猫警长足球小将葫芦兄弟邋遢大王奇遇记变形金刚舒克和贝塔猫和老鼠宝莲灯喜羊羊与灰太狼更多都看过的同学来报一下年龄吧
11,521,1952.9,温州市区流浪狗连续咬伤人已被捕获温州市区一条流浪狗自日起连续伤人已有名市民被咬伤最小的伤者岁最大的伤者岁日上午温州鹿城警方陆续接多名群众报警称在南郊街道被一只流浪犬咬伤日时许肇事犬被捕获目前流浪犬搜寻工作仍在继续
11,522,318.4,我和团旗合个影近期开展团团带我游武汉活动来自湖北第二师范学院武汉城市职业学院等一批高校学子以班级团支部为单位带着团旗拍摄创意照片青春活力阳光向上的样子真美好
11,523,4188.9,四川大货车翻下米陡坡人手拉手爬坡救司机日四川巴中一大货车翻下米陡坡车内三人受伤货车司机受伤严重因坡度太大附近村民手拉手将司机的担架拖上坡救援过程持续个多小时参与救援的医生民警和群众人左右现场救援场面感人
11,524,1887.4,小伙伴们觉得美食最多的城市在哪里
11,525,1129.0,内容引起舒适前车随意丢垃圾后车司机捡起还回前车司机近日在山东梁山县某路段市民邵先生停车等红绿灯时发现前车丢下一个抽纸盒邵先生立即下车捡起塞还给司机邵先生称环卫工人太辛苦了这样乱丢垃圾影响不好
11,526,1134.7,霸王卸甲遇上十面埋伏实在是太震撼了告诉大家个小秘密就能看到方独秀老师哦除了还有国风乐团创始人吴遐等几位重量级嘉宾参与悄悄的说千指大人是本期特约主持呦大家一定要来看哦
11,527,1747.1,宁可少活二十年拼命也要拿下大油田他是新中国第一批石油钻探工人率队打出大庆第一口油井他不顾腿伤跳进泥浆池用身体搅拌泥浆压井喷被誉为铁人年的今天全国劳模王进喜因胃癌逝世年仅岁铁人倒下了但他的顽强意志和冲天干劲铸就成不朽的丰碑永远值得敬佩
11,528,592.0,千克退休了一个多世纪以来千克的标准重量一直以铂铱合金圆柱体大为基准尽管小心保管但还是出现了颗尘埃重量的误差月日国际计量大会准备让大卸任以精确稳定的物理常数重新定义千克你还记得你学过的那些物理常数吗
11,529,945.5,公交司机双语报站网友坐出飞机头等舱的感觉青岛路公交车驾驶员韩明星因为发现了有不少外国人乘车他闲暇时间自学英语从今年月他开始用浑厚的嗓音和标准的英语进行双语报站不考虑走红的事只想展示一下青岛人的形象
11,530,1136.1000000000001,铿锵玫瑰王霜入选年度亚洲足球小姐候选名单亚足联公布年度各奖项候选名单效力于巴黎圣日耳曼的中国球员王霜入选王霜在女足亚洲杯的个进球帮助中国队获得第三名此前有三位中国球员获得过亚洲足球小姐称号分别是年的孙雯年的白洁与年的马晓旭
11,531,404.3,从学者到民营科技第一人致敬改革开放先行者陈春先陈春先中国等离子体物理创始人年访美归来后的他意识到如果研究所脱离市场将无法带来生产的进步带着这样的想法他离开中科院创办了中关村第一家民营科技企业一间小屋七八个人中关村的历史由此翻开新的一页
11,532,2047.8,短道世界杯武大靖男子米夺冠赛季短道速滑世界杯首站比赛在加拿大卡尔加里进行男子米决赛武大靖以秒的成绩率先到达终点取得本赛季中国短道队的首枚金牌女子米范可新臧一泽王欣然均无缘决赛女子米韩雨桐以分秒获得第四男子米中国队无缘决赛
11,533,1330.8,茅以升造桥炸桥皆因爱国他曾主持修建中国人自己设计并建造的第一座现代化大型桥梁钱塘江大桥建桥过程中他为国家培养了一批桥梁人才年通车仅天杭州沦陷他挥泪炸桥抗战必胜大桥必复年修复通车后安全通行至今年的今天我国桥梁专家茅以升逝世怀念
11,534,127.8,恭喜等名用户获得嘉宾签名本微博官方唯一抽奖工具对本次抽奖进行监督结果公正有效公示链接
11,535,224.39999999999998,冬天来了你有什么小期许明日立冬一年中的最后一个季节即将到来你年初时定下的小目标实现了嘛有什么新的追求
11,536,554.6,你还在路上吗抬起头仰望天空感受一下温暖的阳光吧
11,537,473.7,月日国际大学生节怎么做才不枉青春四年大学记录着最美好的青春时光有人说大学若能一技傍身知音两三四六过关兴趣广泛爱人入怀体格强健则毕业无憾学业生活社交大学四年你可以做的那些事不要在最美好的时光留下遗憾
11,538,1926.4,可爱捡到银行卡谁去交给警察叔叔石头剪刀布来决定湖北赤壁两个小朋友捡到银行卡想交给警察叔叔可谁都不敢进警局他们向监控挥舞手上的银行卡试图引起警察叔叔的注意但没有成功最后他们用石头剪刀布解决了这个问题
11,539,498.9,视频来了
11,540,2634.5,参与活动和团团一起游览新疆风景名胜品尝甜美瓜果共同助力脱贫攻坚
11,541,296.5,工科学霸的浪漫你真的懂吗四川一高校推出烧脑猜谜近日推出成电谜题猜谜活动学生破解谜题则能在谜题指明的神秘地点兑换隐藏的公交卡谜题内容涉及微积分莎士比亚十四行诗甚至还有武侠小说游戏与口红色号网友题都看不懂系列
11,542,2091.1,别做情绪的奴隶你得做自己的主宰在生活中生气抱怨是最容易的事难的是怎样既让别人舒服也不委屈自己高情商的人懂得把他人装在心里控制住自己的情绪不随意乱发脾气无论什么场合都能对他人表示尊重愿意倾听别人的心声而不打断对方个提高情商的建议哪条最实用早安
11,543,1329.6,中国小团队攻克世界科学大难题日知名学术期刊自然发表中科院上海营养与健康研究院的论文由一支平均年龄岁的团队完成他们首次活体观测到造血干细胞归巢全过程破解困扰科学家近半个世纪的难题为用骨髓造血干细胞移植治疗血液病提供了完善理论依据为科技工作者点赞
11,544,3315.1,巴基斯坦警察为保护中国领事馆殉职在巴中国人自发向家属捐款日中国驻巴基斯坦卡拉奇总领馆遇袭两名巴基斯坦警察为保护领馆安全在与恐怖分子交火中殉职近日许多在巴中国人自发捐款向殉职警察家属表示慰问事发后中国外交部对殉职警察表示哀悼巴基斯坦外长库雷希表示
11,545,1565.6000000000001,老人过马路走到一半腿发抖他停下了车日晚江苏泰州一名老人过斑马线时双腿突然不住抖动无法行走停滞在马路中央张鹏恰好驾车经过他立刻打开双跳灯从车上下来将老人搀扶到路边此时一旁的出租车也主动停车礼让他们过马路不冷漠从我做起加油
11,546,411.0,开始了坐等开始中
11,547,470.09999999999997,转发呼吁文明养犬拒绝这些行为近日杭州一女子为保护孩子驱赶一没栓绳的狗被狗主人打成手指骨折此事件再次引发公众对文明养犬的关注虽然多地出台政策为文明养犬立规矩但遛狗不栓绳狗粪便无人清理等现象仍时有发生令人担心文明养犬请拒绝这些行为支持请转
11,548,445.0,军人依法优先汽车站要为军人提供这些服务设有售票窗口的汽车客运站应设置军人优先售票窗口汽车客运站应安排持有效证件的军人及随行家属优先购票安检和乘车二级及以上汽车客运站应在重点旅客候车室为军人提供候车服务随同军人出行的家属可一同随行不需关系证明
11,549,495.30000000000007,明天起这些新规将影响你我的生活扫黄打非举报奖励标准提高最高奖万元汽车站应在购票等环节对军人提供依法优先服务海南离岛旅客免税购物限额增至万元老片重映需再审放映影厅不得超家山东公费专科医学生免学费住宿费每年还补助元快看看吧
11,550,699.7,睡前游戏让你瞬间感觉明白了什么的图或梗是
11,551,1282.3,新任亚洲足球一姐中国姑娘王霜北京时间今日凌晨亚足联颁奖典礼上凭借在亚洲杯和加盟巴黎后的出色表现中国姑娘荣膺本年度亚洲足球小姐她成为继孙雯白洁和马晓旭后时隔年中国女足第四位亚洲足球小姐中国骄傲恭喜王霜加油
11,552,481.29999999999995,美国洞察号无人探测器在火星成功着陆并传回首张照片美国洞察号无人探测器于日时北京时间日时许进入火星大气层整个进入降落和着陆过程在分钟内完成时分许成功降落在火星表面随后洞察号于时许传回火星的第一张照片这是你理想中的外星球吗
11,553,568.5,欢迎加入中国空军空军发布招飞宣传预告片年空军招飞工作即将展开中国空军发布全新招飞宣传片你就是传奇精英飞行员英雄航天员荣誉出镜御风而行逐梦空天展翼云霄强军报国加入空军你就是传奇
11,554,1056.8999999999999,军人依法优先自年月日起全国汽车客运站道路客运班线经营者在购票安检候车乘车等环节开始对军人提供依法优先服务汽车客运站应设置军人优先售票窗口并在显目位置设置军人依法优先标识服务人员应积极主动做好服务引导工作推动实现让军人成为全社会尊崇职业
11,555,754.9,两主播直播中连续假报警警方已将其传唤日两名主播在直播期间谎称有人要打架打报假警直播视频显示两名主播报假警持续近分钟随后涉事直播间被平台封禁天西安警方表示两人已被口头传唤至派出所事件正在进一步调查中
11,556,713.3000000000001,怕太久收不到快递别急此刻它可能在复兴号高铁上近日装运着件快件的次复兴号列车从北京西站出驶出这是复兴号列车首次设物流专用车厢日至日专门用于高铁极速达服务的高铁动车组达列通达个城市网友我都还没坐过复兴号快递你咋回事
11,557,1227.1000000000001,助力脱贫攻坚一起参与活动南岳云雾茶小沙江猕猴桃还有哪些特色农产品让你想到了湖南呢
11,558,1182.8,周五的早上心情舒不舒畅
11,559,1358.5,早啊小伙伴们今天团团这里特别冷大家有没有做好保暖措施呀
11,560,3496.4,你们放心购物天空我来守护年月日人民空军宣告成立经过年发展中国空军已成为一支由多兵机种组成的现代化战略性军种在维护国家主权安全和发展利益中发挥重要作用他们枕戈待旦保卫祖国每一方领海领空守护万家灯火今天人民空军成立第周年转发致敬
11,561,161.5,正直播幸福都是奋斗出来的每个人都是奋斗者你可能是夜里两点还在忙碌的外卖小哥可能是每天到处奔波的快递员可能是要背诵无数文字和故事的讲解员岳云鹏外卖小哥快递小哥讲解员今晚八点快来团团直播间戳直播还有机会获得签名版逢考必过本哦等你来
11,561,122.1,今晚八点一起来团团直播间备受瞩目的团团直播间又来啦青年相声演员最强单王外卖员左申平地表最帅快递员窦立国颐和园讲解员韩笑与主持人小姐姐一起聊他们的青春奋斗故事看直播参与互动还有机会获得丰厚奖品哦今晚团团直播间不见不散
11,562,893.2,度过了忙碌的周一来说说今天让你爬出被窝的理由吧
11,563,1220.8,早啊小伙伴们来说说你们周末有什么安排呀
11,564,964.9,四川的麻辣湖南的干辣云贵的酸辣别误会这不是一个美食视频而是人称方独秀的老师用琵琶演奏出来的味道闲话少说您尝尝
11,565,667.8,女子辱骂公交司机半小时有本事往嘉陵江冲近日一女子喝着豆浆吃着油条上公交吃完后将塑料袋放在公交车引擎盖上被司机劝阻女子辱骂公交司机有个方向盘了不起啊有本事往嘉陵江里冲司机称被骂时心里很不舒服但一直提醒自己安全第一
11,566,857.4,朱自清朴实无华温润如玉他以自清为名在困境中自勉他的文字求真总是动人心弦他文如其人风华从朴素中来幽默从忠厚中来腆厚从平淡中来荷塘月色背影匆匆他的经典作品流淌在一代又一代人心间今天朱自清诞辰周年重温经典缅怀纪念
11,567,1529.0,青山绿水古亭石凳红墙白衣你感受到了嘛
11,568,1385.8999999999999,央美一个研究生用工笔画惊艳了世界这部名为美丽的森林的动画片是由央美动画系研究生杨春历时三年绘制了幅工笔画制成的同时他还创新出一套已申请专利的计算机技术辅助形成动画效果这部动画在海内外获得广泛好评并通过奥斯卡最佳动画片的初选
11,569,1311.3000000000002,我们的目标是星辰大海近日中国国家航天局人员透露我国计划在年左右实施首次火星探测任务年实现火星探测器着陆火星探月工程方面将于年发射嫦娥五号月球探测器实施月球采样返回任务实现中国探月工程绕落回三步走中回的目标
11,570,36546.0,我们坚决维护国家主权和领土完整绝不容忍国家分裂的历史悲剧重演一切分裂祖国的活动都必将遭到全体中国人坚决反对我们有坚定的意志充分的信心足够的能力挫败任何形式的台独分裂图谋我们绝不允许任何人任何组织任何政党在任何时候以任何形式把任何一块中国领土从中国分裂出去
11,571,17201.2,赢了赢了赢了据消息在刚刚结束的英雄联盟全球总决赛中来自中国赛区的以比的比分击败了欧洲的战队夺得冠军转发本条微博就有机会获得出征服战队队服或者枚币哦赶快转发庆祝吧
11,572,3117.2000000000003,在这里给你最喜欢的人说一句话
11,573,255.39999999999998,快看看工资条单位没按元起征点计税可投诉部分单位在月份发放工资没有按照元起征点计税税务总局日发布公告称纳税人在今年月日含后实际取得的工资薪金所得要严格按照元月费用减除标准代扣代缴税款如果申报时将税款所属月份误选为年月可申请退税单
11,574,8655.2,身披七彩云朵我是天空的主宰者致敬歼致敬中国空军致敬我们的祖国加油摄影
11,575,477.09999999999997,排排坐等团团最爱的国风女神出现
11,576,6194.599999999999,中国的核司令走了两弹一星功勋奖章获得者年国家最高科学技术奖获得者年八一勋章获得者程开甲院士月日上午在北京病逝享年岁作为我国核试验技术的总负责人他成功地参与主持决策了包括我国第一颗原子弹氢弹增强型原子弹两弹结合以及地面首次空
11,577,538.5,应该感谢的是所有参与话题传播的网友请大家和我们一起继续关注为脱贫攻坚助力
11,578,1155.0,江苏立法重新界定见义勇为见义智为被加入法条近日江苏省奖励和保护见义勇为人员条例表决通过于明年月日起施行条例在界定见义勇为人员时将不顾个人安危表述删除强调对生命的敬畏和尊重既肯定大义凛然不怕流血牺牲的见义勇为更鼓励倡导科学合法正当的见义智为
11,579,490.79999999999995,治自媒体黑公关要打七寸以发布负面信息为要挟敲诈勒索收取企业保护费近年来自媒体黑公关让一些企业闻之色变如何才能减少这种危害首先企业应当加强品牌建设其次企业要勇于拿起法律武器抓住这两个要点看那些唯利是图的自媒体如何嚣张
11,580,438.8,金山蟠桃亭林雪瓜奉贤黄桃马陆葡萄这些上海特色农产品你知道嘛
11,581,841.1,教师职业行为十项准则发布坚决查处师德违规行为对于有虐待猥亵性骚扰等严重侵害学生行为的一经查实要撤销其所获荣誉称号追回相关奖金依法依规撤销教师资格解除教师职务清除出教师队伍同时还要录入全国教师管理信息系统任何学校不得再聘任其从事教学科研及管理等工
11,582,454.90000000000003,重庆检察机关对杀害狱警刘彦的犯罪嫌疑人批准逮捕月日重庆市南川区人民检察院以涉嫌故意杀人罪对持刀刺伤法官杀害南川监狱警察刘彦的犯罪嫌疑人曾某依法批准逮捕
11,583,228.0,恭喜名用户获得出征服名用户获得战队队服等名用户获得币微博官方唯一抽奖工具对本次抽奖进行监督结果公正有效公示链接
11,584,463.8,首发多语种强国一代有我在唱出强国一代青年风采推出强国一代有我在多语种版本用中文和日西俄韩英法阿七国外语共同演唱除了校园景色还包括海河天津之眼解放广场意式风情街民园广场等天津市景点国语言会擦出怎样的火花让
11,585,1025.4,重大突破我国人造太阳装置首次实现亿摄氏度等离子体运行日前有人造太阳之称的全超导托卡马克大科学装置近期实现亿摄氏度等离子体运行等多项重大突破获得的实验参数接近未来聚变堆稳态运行模式所需要的物理条件朝着未来聚变堆实验运行迈出了关键一步通过优化稳
11,586,121829.9,零容忍
11,587,1347.3,零下巡边到界碑边防军人在齐腰的积雪中行走初冬新疆阿勒泰地区已历经数场风雪气温骤降至零下新疆军区红山嘴边防连的战士们清晨便踏上冰封雪裹的巡逻路由于积雪太厚战士们骑的马都陷入积雪中但是当界碑出现在面前时他们却如孩子般兴奋辛苦了
11,588,477.1,回家团圆一位中了天猫锦鲤的网友将绝大部分资源位无私捐助给走失儿童家庭希望帮他们早日回家非常感谢这位爱心网友普通人有着不普通的情怀人间有温情大爱暖人心正因为有千千万万的你们才能与警方一起为迷失的孩子照亮回家的路
11,589,1451.0,黄土荒坡变绿这电影可怎么拍为再现年周恩来总理回延安时的场景刘劲带着摄制组向黄土高原深处走了多公里然而无论陕西还是山西他都没能找到一片没有植被只有黄土的塬昔日灰暗的黄土塬已经被人工种植的绿树青草覆盖
11,590,359.09999999999997,高铁霸座姐被列入黑名单限制乘坐所有火车席别国家公共信用信息中心公布月份新增失信联合惩戒对象新增因严重失信行为而限制乘坐火车人员共人其中霸座姐也出现在了黑名单中其被限制乘坐所有火车席别包括列车软卧字头动车组列车全部座位其他动车组列车一等座以上座位
11,591,457.90000000000003,中国现代数学之父华罗庚华罗庚是我国著名数学家在解析数论方面的成就广为人知国际间颇具盛名的中国解析数论学派为华罗庚开创该学派对于质数分布问题与哥德巴赫猜想做出了重大贡献国际上以他名字命名的数学科研成果有华氏定理华王方法等年的今天华罗庚诞辰
11,592,314.6,据说有惊喜
11,593,922.4,工作是做不完的东西也买不完所以今天晚上早点睡哟
11,594,4248.2,接下来请欣赏一首京剧版卡路里相信我你会转发的
11,595,2237.4,有没有哪些时刻让你立刻想结束单身
11,596,809.5,弹弓大侠百步穿杨救下自杀男子月日江苏连云港市一名男子欲持刀自杀但因现场情况复杂民警无法直接夺刀危急时刻警辅刘成亮使用弹弓一击打中该男子手腕周围民警随即将刀夺下随后该男子被依法拘留据悉刘成亮曾于今年月代表中国队获得弹弓世界杯冠军
11,597,447.0,天水花牛苹果黄河蜜软儿梨每一口都是甜甜的滋味有空来看看你会爱上这里
11,598,174.0,恭喜等名用户获得嘉宾签名本微博官方唯一抽奖工具对本次抽奖进行监督结果公正有效公示链接
11,599,365.0,远望号起航中国卫星海上测控再出发日远望号驶离码头开往太平洋执行海上测控任务远望号是中国远望系列航天远洋测量船的最新一代月份刚完成两次北斗三号工程卫星和遥感三十二号组卫星海上测控任务这是它年内第三次远赴大洋进行航天测控中新视频
11,600,578.5,从年月日北斗三号首批颗组网卫星顺利升空起至今共发射颗北斗三号组网卫星和团团一起回顾超燃发射瞬间
11,601,210.39999999999998,浙江单身的小伙伴请看过来加入亲青恋寻找属于自己的幸福
11,602,1550.3,花滑女神李子君宣布退役正式告别奋斗年的运动生涯中国花样滑冰名将李子君在个人社交媒体发表长文正式宣布退役这位岁的花滑女神就此结束了年的运动员生涯祝福一起来回顾她演绎的一套经典自由滑节目睡美人吧
11,603,1044.3,沙县小吃在美开业小时就卖完关门了原因人太多美国纽约有家沙县小吃开业首日小时即售罄关张即使非高峰期也座无虚席镇店之王柳叶眉蒸饺售价约元人民币一天能卖出个沙县小吃还进驻了日本和葡萄牙在葡萄牙当地算中高端餐厅很多外国食客慕名而来新华国际头条
11,604,1925.7,一句诗证明你是哪里人
11,605,7240.3,杜嘉班纳发布致歉声明用中文说对不起
11,606,1290.1,姑娘亲手抓住偷拍男女生遇到坏人要勇敢月日晚杭州曹家桥地铁站一姑娘抓住一男子大声叫喊引起围观日她被该男子偷拍裙底但被对方逃脱这次她认出男子后一把抓住目前男子已被行拘姑娘说坏人一定要抓女生要勇敢点当然众人看到也要帮助不然太危险了
11,607,355.29999999999995,和雪龙号一起逛南极浮冰区戳视频体验北京时间月日中国第次南极考察队搭乘的雪龙号驶入南极浮冰区约一周后将抵达南极中山站大片的浮冰大小不一的冰山踱步的小企鹅看视频体验乘坐雪龙号逛南极
11,608,562.9,俗话说冬吃萝卜夏吃姜萝卜不但适于冬季进补还可以止咳促消化团团都忍不住想买几斤了呢
11,609,443.3,美国记者探访这个国家后撰写长文中国在建设西方却在摧毁正如安德烈在文章最后的感叹西方国家口吻里的污蔑诋毁不能阻挡老挝人民对国家的乐观期待这是明摆的事实看着中国人和老挝人并肩工作共同创造一个更好的世界真的太美好了全文
11,610,2159.9,徐嘉余打破男子米仰泳世界纪录夺冠北京时间今天国际泳联短池世界杯东京站继续进行在男子米仰泳的决赛中中国选手以打破世界纪录的成绩夺冠成绩为秒恭喜
11,611,979.0,又见抢夺方向盘女子大闹行驶中的公交车被刑拘近日江苏镇江一行驶中的公交车上女子朱某让司机帮带东西遭拒朱某认为司机故意为难便在车上与司机抢方向盘还坐到司机身上拉扯为安全起见司机停车报警目前朱某因涉嫌以其他危险方法危害公共安全被警方刑拘
11,612,385.70000000000005,快通知月球基地警惕这个邪教这就是那个极度硬核中二气质的银河联邦佛公主郑辉背后的邪教银河联邦
11,613,734.9000000000001,对精日行为划定法律红线南京市国家公祭保障条例表决通过近来国内多次出现精日事件引发大家强烈愤慨月日南京立法保障国家公祭活动对三种精日行为明确法律责任包括歪曲否认南京大屠杀史实在抗战遗址穿日本军国主义军服等详戳
11,614,883.9,中航工业宣传片歼与隐身无人机上航母中国航空工业发布宣传片与梦想一起飞行宣传片中舰载版歼与大型隐身无人机出现在航母上
11,615,669.9,工信部概念研究今年已启动下载速度每秒工信部无线技术工作组组长粟欣表示概念研究今年启动除中国外美俄欧盟等国家和地区也在进行相关概念设计和研发据设想未来技术理论下载速度可达每秒预计年正式开始研发年投入商用
11,616,1107.3000000000002,收藏最新中国医院综合排行榜专科排行全名单推荐复旦大学医院管理研究所日发布年度北京协和医院华西医院和解放军总医院位列综合榜前三此外还有肿瘤学消化病心血管病等个专科排行榜对急需到顶级专科就医的重病患者有用留存
11,617,650.3000000000001,网曝女网红踩踏雅丹地貌带走灵石景区那是修路的石头近日网友爆料某女网红在游览雅丹国家地质公园时翻围栏攀爬踩踏雅丹地貌还在直播中称捡走了一块有天地灵气的石头月日景区管理处称该女子捡走的是公园修路时拉来的石头
11,618,984.3000000000001,今天缅怀秋瑾她出身官家嫁富商之子却成为首批为推翻数千年封建统治而牺牲的革命先驱她生得秀美端庄却跨马携枪志在革命同伴起义失败她深知危险仍毅然留守被捕后她坚不吐供秋风秋雨愁煞人成为绝响就义时年仅岁今天爱国志士秋瑾诞辰周年缅怀
11,619,2294.7000000000003,小男孩抽血被吓哭萌话连篇眼角挂泪还假装坚强给自己打气男子汉一定要勇敢
11,620,2037.8999999999999,著名植物生理学家中国科学院院士施教耐病逝享年岁著名植物生理学家中国科学院院士中国科学院分子植物科学卓越创新中心植物生理生态研究所研究员施教耐先生因病医治无效日时分在上海逝世享年岁施教耐先生是我国植物碳代谢领域的重要奠基人转发送别
11,621,1660.3999999999999,和时代确认过眼神我们都是为正能量打的人幸福都是奋斗出来的我们热爱一切美好的正能量让我们一起点赞中国互动生活月日央视综合频道明晚央视科教频道点赞中国五个一百网络正能量精品展播特别节目与您不见不散
11,622,2789.2999999999997,患难见真情这样的少年真好
11,623,339.5,那团团承包你的正能量转发微博即可分享喜悦深夜福利
11,624,2966.1000000000004,这个领域我们终于踏进来了光刻机是制造芯片的核心装备我国在这一领域长期落后日国家重大科研装备研制项目超分辨光刻装备研制通过验收它由中国科学院光电技术研究所研制光刻分辨力达到纳米结合双重曝光技术后未来还可用于制造纳米级别的芯片
11,625,509.7,蠢贼砸车盗窃拍视频传抖音靠自己致富的样子真帅月日广东佛山一男子敲破车窗窃取财物后在现场录励志视频加油你靠自己的样子真帅警方根据抖音视频将其抓获男子称共窃取辆汽车的车内财物原想盗足万元后回老家目前该男子已被刑事拘留
11,626,861.2,中国军人速度小伙秒救起跌下铁轨男童月日江苏东海火车站旅客上下车期间岁男童跌入铁轨军人孙啸迅速爬到站台仅用秒就将男童拉出孩子只受到点惊吓没有大碍孙啸当天参加完成人高考后回家看望父母没想到遇见惊险的一幕
